customer_id,age,gender,item_purchased,product_type,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_freq_days
4575,61,Female,Sweater,Apparel,76.87,Florida,L,Yellow,Summer,3.6,Yes,Next Day Air,No,3,Venmo,Bi-Weekly,senior,14
4576,67,Male,Shorts,Apparel,48.56,Delaware,L,Gray,Summer,2.1,No,Free Shipping,No,29,Debit Card,Quarterly,senior,90
4577,19,Male,Blouse,Apparel,94.52,Arkansas,L,Pink,Fall,1.4,Yes,Next Day Air,No,30,Bank Transfer,Weekly,young,7
4578,28,Female,Watch,Luxury Goods,48.92,Texas,XL,Purple,Summer,2.2,No,Free Shipping,Yes,41,PayPal,Bi-Weekly,young,14
4579,37,Male,Watch,Luxury Goods,114.06,Montana,L,Gold,Fall,2.8,Yes,Express,Yes,37,Bank Transfer,Quarterly,adult,90
4580,65,Male,Belt,Bags & Accessories,104.57,Wyoming,XXL,Gold,Winter,3,No,Free Shipping,Yes,50,Bank Transfer,Monthly,senior,30
4581,68,Male,Shirt,Apparel,119.82,Kentucky,M,Black,Winter,2.7,Yes,2-Day Shipping,No,47,Bank Transfer,Quarterly,senior,90
4582,37,Male,Skirt,Apparel,85.67,Delaware,XL,Gold,Winter,4.9,Yes,Next Day Air,No,22,PayPal,Quarterly,adult,90
4583,53,Male,Belt,Bags & Accessories,59.91,West Virginia,S,Brown,Fall,1.4,Yes,Free Shipping,No,26,PayPal,Fortnightly,middle_aged,14
4584,43,Male,Sunglasses,Luxury Goods,49.33,Louisiana,L,Gray,Winter,2.4,No,Standard,No,24,PayPal,Monthly,adult,30
4585,50,Male,Sweater,Apparel,61.36,Arkansas,M,Green,Summer,1.1,Yes,Store Pickup,Yes,20,Bank Transfer,Fortnightly,middle_aged,14
4586,63,Female,Shorts,Apparel,15.01,Kentucky,L,Purple,Spring,2,Yes,2-Day Shipping,Yes,3,PayPal,Annually,senior,365
4587,68,Male,Sunglasses,Luxury Goods,95.98,Oregon,M,Purple,Fall,2.1,Yes,2-Day Shipping,Yes,55,Debit Card,Annually,senior,365
4588,42,Male,Boots,Footwear,66.61,Ohio,XXL,Olive,Fall,1.7,No,Standard,Yes,36,Venmo,Weekly,adult,7
4589,57,Female,Shirt,Apparel,50.8,Arkansas,XL,White,Fall,3.8,No,Standard,Yes,15,Bank Transfer,Weekly,senior,7
4590,29,Female,Shorts,Apparel,92.29,New Hampshire,S,Silver,Summer,3.2,Yes,2-Day Shipping,No,33,Bank Transfer,Monthly,young,30
4591,18,Female,Blouse,Apparel,17.14,New York,S,Brown,Spring,2.5,Yes,Express,Yes,3,Venmo,Monthly,young,30
4592,22,Male,Belt,Bags & Accessories,84.5,Missouri,L,Brown,Winter,3.5,Yes,2-Day Shipping,No,40,Credit Card,Weekly,young,7
4593,64,Male,Sunglasses,Luxury Goods,108.46,Kentucky,M,Purple,Winter,4.1,No,Store Pickup,No,14,PayPal,Bi-Weekly,senior,14
4594,48,Female,Hat,Bags & Accessories,32.28,Kentucky,M,Charcoal,Fall,2.972365196,Yes,Standard,No,31,Debit Card,Monthly,middle_aged,30
4595,19,Male,Sweater,Apparel,84.69,Wyoming,S,Yellow,Winter,2.8,Yes,2-Day Shipping,Yes,19,Debit Card,Quarterly,young,90
4596,27,Male,Scarf,Apparel,39.35,California,L,Purple,Spring,3.5,No,Express,No,27,Bank Transfer,Fortnightly,young,14
4597,62,Female,Shorts,Apparel,53.17,Arkansas,L,Gold,Spring,3.010953979,No,Store Pickup,Yes,3,Credit Card,Weekly,senior,7
4598,59,Male,Blouse,Apparel,83.59,California,S,Purple,Summer,3.6,No,Standard,Yes,26,Venmo,Monthly,senior,30
4599,62,Female,Sweater,Apparel,86.59,Louisiana,L,Gold,Spring,2.6,Yes,Store Pickup,No,53,Bank Transfer,Fortnightly,senior,14
4600,49,Female,Sandals,Footwear,76.88,Oregon,L,White,Winter,4.4,No,Free Shipping,Yes,26,Cash,Annually,middle_aged,365
4601,60,Female,Sandals,Footwear,67.04,Wyoming,XL,Pink,Summer,1.7,No,Standard,No,51,Debit Card,Weekly,senior,7
4602,35,Female,Blouse,Apparel,56.25,Maine,M,Silver,Fall,4,No,Free Shipping,Yes,11,PayPal,Annually,adult,365
4603,47,Male,Watch,Luxury Goods,88.36,Oregon,M,Violet,Fall,3.5,No,Standard,No,49,Venmo,Monthly,middle_aged,30
4604,38,Male,Jeans,Apparel,31.51,Illinois,XXL,Teal,Fall,2.3,Yes,Free Shipping,No,6,Debit Card,Fortnightly,adult,14
4605,67,Female,Watch,Luxury Goods,73.45,New York,S,Olive,Spring,4.9,Yes,Next Day Air,No,16,PayPal,Weekly,senior,7
4606,66,Female,Boots,Footwear,53.2,Maine,L,Charcoal,Fall,4.2,Yes,Store Pickup,Yes,9,Bank Transfer,Fortnightly,senior,14
4607,40,Female,Boots,Footwear,117.6,New York,M,Purple,Winter,4.5,Yes,2-Day Shipping,No,21,PayPal,Quarterly,adult,90
4608,63,Female,Scarf,Apparel,103.34,Missouri,XXL,Gray,Winter,2.6,Yes,Express,Yes,56,PayPal,Weekly,senior,7
4609,60,Female,Sweater,Apparel,104.01,Florida,M,Teal,Winter,3.3,Yes,2-Day Shipping,No,47,Credit Card,Fortnightly,senior,14
4610,47,Female,Sandals,Footwear,114.65,Texas,XL,Pink,Spring,4.5,Yes,Store Pickup,No,23,Cash,Fortnightly,middle_aged,14
4611,57,Female,Scarf,Apparel,26.78,Missouri,XXL,Gray,Winter,3.010953979,No,Next Day Air,Yes,55,Debit Card,Quarterly,senior,90
4612,50,Female,Coat,Outerwear,60.58,Rhode Island,S,Charcoal,Summer,4.2,No,Express,Yes,17,Debit Card,Fortnightly,middle_aged,14
4613,29,Female,Dress,Apparel,40.55,Maine,M,Black,Fall,3.010953979,No,Store Pickup,No,7,Credit Card,Monthly,young,30
4614,50,Female,Watch,Luxury Goods,21.62,Illinois,S,Silver,Spring,3.016713881,No,Standard,Yes,39,Credit Card,Bi-Weekly,middle_aged,14
4615,49,Female,Belt,Bags & Accessories,114.41,Ohio,XL,Gray,Winter,4.2,No,2-Day Shipping,Yes,30,Debit Card,Monthly,middle_aged,30
4616,48,Female,Dress,Apparel,111.05,Oregon,S,Pink,Winter,1.7,No,Store Pickup,Yes,25,Venmo,Bi-Weekly,middle_aged,14
4617,56,Female,Hat,Bags & Accessories,62,Rhode Island,S,Blue,Fall,1.6,No,Next Day Air,No,57,Bank Transfer,Quarterly,middle_aged,90
4618,64,Female,Coat,Outerwear,35.03,Maine,L,Violet,Winter,2.982608696,No,Store Pickup,Yes,26,Venmo,Annually,senior,365
4619,31,Female,Sunglasses,Luxury Goods,91.89,Missouri,XXL,Red,Summer,4.9,No,Express,No,2,PayPal,Annually,young,365
4620,23,Male,Belt,Bags & Accessories,26.63,Massachusetts,XXL,Purple,Fall,1.9,No,Express,No,12,Credit Card,Fortnightly,young,14
4621,45,Female,Boots,Footwear,20.71,California,XL,Olive,Winter,3.2,Yes,Express,Yes,37,Venmo,Bi-Weekly,middle_aged,14
4622,29,Female,Belt,Bags & Accessories,118.77,Florida,XL,Charcoal,Summer,4.7,Yes,Standard,Yes,51,Cash,Bi-Weekly,young,14
4623,35,Female,Jacket,Outerwear,62.46,Hawaii,XL,Blue,Summer,1.6,No,Next Day Air,No,37,Credit Card,Monthly,adult,30
4624,38,Male,Dress,Apparel,15.56,Missouri,L,Maroon,Winter,2.6,No,Express,No,8,Bank Transfer,Fortnightly,adult,14
4625,60,Female,Coat,Outerwear,117.87,Massachusetts,XXL,Yellow,Spring,4.3,No,2-Day Shipping,Yes,37,Bank Transfer,Weekly,senior,7
4626,68,Female,Blouse,Apparel,77.91,Montana,S,Brown,Winter,1.4,Yes,Next Day Air,Yes,32,Venmo,Bi-Weekly,senior,14
4627,67,Female,Belt,Bags & Accessories,57.4,Missouri,M,Silver,Summer,3.5,No,Next Day Air,Yes,35,Credit Card,Quarterly,senior,90
4628,47,Female,Belt,Bags & Accessories,62.77,Oregon,M,White,Winter,4.4,No,Next Day Air,Yes,12,PayPal,Bi-Weekly,middle_aged,14
4629,54,Female,Handbag,Bags & Accessories,25.82,Missouri,L,Olive,Winter,3.7,Yes,2-Day Shipping,No,19,Bank Transfer,Quarterly,middle_aged,90
4630,41,Male,Jeans,Apparel,94.16,Rhode Island,L,Brown,Fall,1.2,No,Free Shipping,No,32,Credit Card,Quarterly,adult,90
4631,39,Male,Shorts,Apparel,60.47,New York,L,Charcoal,Fall,3,No,Next Day Air,No,35,Credit Card,Annually,adult,365
4632,30,Male,Shirt,Apparel,103.89,New York,L,Blue,Summer,3.1,No,2-Day Shipping,No,57,Debit Card,Fortnightly,young,14
4633,46,Female,Sandals,Footwear,112.38,Hawaii,L,Charcoal,Summer,3.6,No,Standard,Yes,53,Credit Card,Bi-Weekly,middle_aged,14
4634,38,Male,Jacket,Outerwear,30.66,Massachusetts,M,Violet,Summer,2.982608696,No,Free Shipping,No,56,Bank Transfer,Fortnightly,adult,14
4635,46,Male,Shirt,Apparel,71.47,Rhode Island,XXL,Pink,Fall,4.9,No,Standard,No,7,PayPal,Weekly,middle_aged,7
4636,35,Female,Belt,Bags & Accessories,50.35,Texas,L,Green,Spring,4.8,No,Free Shipping,Yes,39,Bank Transfer,Monthly,adult,30
4637,43,Female,Boots,Footwear,44.59,Massachusetts,M,Maroon,Spring,3.1,No,2-Day Shipping,Yes,56,Bank Transfer,Quarterly,adult,90
4638,21,Female,Sunglasses,Luxury Goods,51.63,Massachusetts,S,Yellow,Spring,3.2,Yes,Store Pickup,No,22,Cash,Weekly,young,7
4639,51,Female,Blouse,Apparel,99.01,Ohio,L,Pink,Fall,1.6,Yes,Free Shipping,Yes,29,Cash,Monthly,middle_aged,30
4640,55,Female,Shirt,Apparel,25.87,Illinois,S,Brown,Spring,3.9,Yes,Free Shipping,Yes,9,PayPal,Fortnightly,middle_aged,14
4641,60,Male,Sweater,Apparel,18.73,New York,L,Brown,Summer,1.6,Yes,2-Day Shipping,No,26,Bank Transfer,Weekly,senior,7
4642,67,Male,Hat,Bags & Accessories,107.37,Illinois,M,Violet,Spring,2,Yes,Express,Yes,27,PayPal,Bi-Weekly,senior,14
4643,52,Male,Boots,Footwear,110.45,West Virginia,L,White,Spring,1.8,Yes,Next Day Air,No,11,Credit Card,Annually,middle_aged,365
4644,23,Male,Sunglasses,Luxury Goods,118.08,Kentucky,S,Brown,Summer,2.7,No,2-Day Shipping,No,45,Bank Transfer,Bi-Weekly,young,14
4645,24,Male,Sandals,Footwear,99.9,Massachusetts,S,Purple,Fall,4.4,Yes,Standard,No,8,Venmo,Fortnightly,young,14
4646,41,Female,Jacket,Outerwear,38.84,Kentucky,XL,Teal,Summer,2.3,No,2-Day Shipping,No,59,PayPal,Fortnightly,adult,14
4647,21,Male,Skirt,Apparel,117.49,New Hampshire,M,Gray,Winter,4.2,Yes,2-Day Shipping,No,43,PayPal,Fortnightly,young,14
4648,22,Male,Shoes,Footwear,47.98,Wyoming,M,Charcoal,Summer,2.3,No,Free Shipping,No,45,Debit Card,Annually,young,365
4649,19,Female,Sandals,Footwear,62.32,Missouri,M,Olive,Spring,2.8,No,Store Pickup,Yes,13,Credit Card,Annually,young,365
4650,41,Male,Coat,Outerwear,104.61,Hawaii,XL,Gray,Summer,3.3,Yes,Next Day Air,No,53,Venmo,Annually,adult,365
4651,57,Male,Belt,Bags & Accessories,24.56,Massachusetts,M,Blue,Fall,4.6,Yes,Store Pickup,Yes,13,Venmo,Annually,senior,365
4652,38,Male,Shoes,Footwear,117.26,Wyoming,L,Turquoise,Fall,2.9,Yes,Standard,Yes,59,Venmo,Annually,adult,365
4653,44,Female,Sunglasses,Luxury Goods,105.21,Wyoming,L,Teal,Spring,3.1,Yes,Free Shipping,No,2,PayPal,Weekly,middle_aged,7
4654,63,Female,Watch,Luxury Goods,95.03,Arkansas,M,Gold,Spring,1.1,Yes,Standard,No,8,Cash,Weekly,senior,7
4655,56,Female,Boots,Footwear,66.4,Rhode Island,M,Yellow,Winter,2.9,No,2-Day Shipping,Yes,59,Credit Card,Fortnightly,middle_aged,14
4656,58,Male,Dress,Apparel,92.06,Florida,XL,Silver,Fall,2.7,Yes,2-Day Shipping,No,13,Debit Card,Bi-Weekly,senior,14
4657,34,Female,Skirt,Apparel,106.11,Illinois,S,Pink,Summer,1.2,Yes,Free Shipping,Yes,39,PayPal,Weekly,adult,7
4658,36,Male,Shorts,Apparel,19.12,Illinois,L,Yellow,Summer,4.3,No,Next Day Air,Yes,28,PayPal,Quarterly,adult,90
4659,57,Male,Boots,Footwear,103.78,Delaware,L,Purple,Spring,4,No,Express,No,52,Bank Transfer,Fortnightly,senior,14
4660,56,Female,Shirt,Apparel,50.8,Wyoming,M,White,Fall,3.010953979,Yes,Express,Yes,29,PayPal,Bi-Weekly,middle_aged,14
4661,32,Male,Skirt,Apparel,90.65,California,L,Black,Spring,2.2,Yes,Next Day Air,No,47,Venmo,Fortnightly,adult,14
4662,44,Female,Sunglasses,Luxury Goods,29.07,Massachusetts,L,Purple,Winter,3.6,No,Express,Yes,7,Venmo,Bi-Weekly,middle_aged,14
4663,38,Female,Handbag,Bags & Accessories,20.56,Wyoming,XL,Yellow,Summer,4.8,Yes,Next Day Air,No,43,Venmo,Weekly,adult,7
4664,41,Male,Watch,Luxury Goods,34,New Hampshire,M,Gold,Spring,2.2,Yes,Next Day Air,No,32,Debit Card,Weekly,adult,7
4665,29,Female,Skirt,Apparel,88.3,Montana,L,Violet,Winter,2.6,No,Free Shipping,No,41,Cash,Monthly,young,30
4666,44,Male,Shorts,Apparel,26.39,Texas,XXL,Gold,Summer,4.6,No,Free Shipping,No,10,Bank Transfer,Annually,middle_aged,365
4667,62,Male,Coat,Outerwear,86.38,Rhode Island,M,Teal,Summer,4.9,Yes,Express,No,29,Cash,Quarterly,senior,90
4668,40,Male,Shirt,Apparel,76.75,Delaware,L,Blue,Spring,3.9,No,2-Day Shipping,No,9,Venmo,Bi-Weekly,adult,14
4669,53,Female,Jeans,Apparel,117.17,Hawaii,XXL,Blue,Winter,4.2,Yes,Free Shipping,Yes,50,PayPal,Quarterly,middle_aged,90
4670,32,Male,Dress,Apparel,21.28,Illinois,S,Silver,Spring,1.1,No,Express,No,39,Debit Card,Fortnightly,adult,14
4671,35,Female,Coat,Outerwear,60.53,Kentucky,M,White,Winter,1.3,No,Express,No,32,PayPal,Fortnightly,adult,14
4672,60,Male,Watch,Luxury Goods,59.72,Texas,M,White,Spring,1.1,Yes,Store Pickup,No,45,Venmo,Bi-Weekly,senior,14
4673,49,Female,Sandals,Footwear,95.63,Missouri,XL,Pink,Fall,2.2,No,Next Day Air,No,1,Cash,Weekly,middle_aged,7
4674,50,Male,Handbag,Bags & Accessories,105.08,Louisiana,S,Red,Summer,4.9,No,Standard,No,17,Credit Card,Quarterly,middle_aged,90
4675,67,Male,Sunglasses,Luxury Goods,60.13,Kentucky,M,Turquoise,Fall,3.016713881,No,Standard,No,54,Bank Transfer,Weekly,senior,7
4676,21,Male,Sunglasses,Luxury Goods,82.76,Montana,M,Maroon,Summer,3.016713881,Yes,Standard,No,5,Bank Transfer,Bi-Weekly,young,14
4677,49,Female,Watch,Luxury Goods,44.68,West Virginia,XL,Violet,Winter,2.5,Yes,2-Day Shipping,No,19,Credit Card,Quarterly,middle_aged,90
4678,37,Male,Sweater,Apparel,62.29,Hawaii,M,Gold,Winter,4.9,Yes,Standard,No,20,Credit Card,Quarterly,adult,90
4679,42,Female,Coat,Outerwear,117.18,Texas,M,Brown,Spring,3.6,Yes,Free Shipping,Yes,48,Cash,Bi-Weekly,adult,14
4680,54,Male,Sunglasses,Luxury Goods,65.82,Wyoming,L,Green,Summer,3.8,No,Next Day Air,No,38,Bank Transfer,Bi-Weekly,middle_aged,14
4681,58,Female,Hat,Bags & Accessories,60.37,Kentucky,M,Violet,Winter,4.7,No,Express,Yes,17,PayPal,Weekly,senior,7
4682,19,Female,Skirt,Apparel,95.04,California,S,Yellow,Winter,2.7,Yes,Free Shipping,Yes,53,Bank Transfer,Fortnightly,young,14
4683,47,Female,Watch,Luxury Goods,64.49,New Hampshire,XL,Silver,Fall,3.3,Yes,Express,No,35,Venmo,Annually,middle_aged,365
4684,57,Female,Belt,Bags & Accessories,43.09,California,M,Pink,Summer,2.972365196,Yes,Store Pickup,No,13,Venmo,Quarterly,senior,90
4685,65,Female,Jacket,Outerwear,90.54,Hawaii,L,Teal,Fall,3,Yes,Next Day Air,No,52,Venmo,Monthly,senior,30
4686,54,Female,Coat,Outerwear,24.43,Illinois,M,Violet,Summer,4.5,Yes,Express,No,8,Credit Card,Fortnightly,middle_aged,14
4687,37,Female,Hat,Bags & Accessories,114.62,West Virginia,XL,Gold,Fall,2.972365196,Yes,Store Pickup,No,43,Bank Transfer,Weekly,adult,7
4688,64,Female,Sandals,Footwear,118.94,New Hampshire,S,Brown,Fall,4,No,Free Shipping,Yes,48,Cash,Weekly,senior,7
4689,28,Male,Coat,Outerwear,88.27,Montana,S,Green,Spring,1.5,No,Express,No,58,Bank Transfer,Bi-Weekly,young,14
4690,35,Female,Watch,Luxury Goods,100.02,Wyoming,S,Silver,Summer,2.8,Yes,Store Pickup,Yes,22,Venmo,Quarterly,adult,90
4691,24,Male,Jeans,Apparel,35.5,Montana,L,Green,Spring,4.4,Yes,2-Day Shipping,Yes,53,Venmo,Annually,young,365
4692,25,Male,Sweater,Apparel,67.21,Oregon,L,Silver,Winter,1.2,No,Free Shipping,No,8,Credit Card,Weekly,young,7
4693,34,Male,Sweater,Apparel,74.09,Wyoming,M,Blue,Summer,2.4,No,Express,No,16,Credit Card,Fortnightly,adult,14
4694,50,Male,Jacket,Outerwear,45.33,Delaware,L,Yellow,Fall,1.6,No,2-Day Shipping,No,36,Venmo,Quarterly,middle_aged,90
4695,41,Male,Coat,Outerwear,65.1,Missouri,L,Gray,Spring,2.982608696,No,Free Shipping,No,21,Venmo,Weekly,adult,7
4696,65,Male,Jeans,Apparel,76.06,Arkansas,M,Gold,Summer,4.2,Yes,Store Pickup,Yes,52,Credit Card,Weekly,senior,7
4697,60,Male,Dress,Apparel,43.6,Oregon,L,White,Fall,2.9,No,Next Day Air,Yes,37,PayPal,Fortnightly,senior,14
4698,43,Male,Shirt,Apparel,83.82,Texas,S,Gray,Fall,2.5,Yes,Next Day Air,Yes,5,PayPal,Bi-Weekly,adult,14
4699,60,Female,Shorts,Apparel,53.24,Rhode Island,L,Teal,Fall,2.6,No,Store Pickup,No,31,Debit Card,Fortnightly,senior,14
4700,54,Female,Jeans,Apparel,26.28,West Virginia,L,Yellow,Spring,3.7,No,Next Day Air,Yes,33,PayPal,Bi-Weekly,middle_aged,14
4701,29,Male,Jeans,Apparel,74.98,Missouri,XL,Violet,Summer,3.3,No,Store Pickup,No,24,Credit Card,Fortnightly,young,14
4702,50,Male,Skirt,Apparel,18.32,Hawaii,M,Gold,Fall,4.4,No,Free Shipping,Yes,24,Debit Card,Bi-Weekly,middle_aged,14
4703,29,Male,Sweater,Apparel,75.58,Missouri,XXL,Brown,Winter,1.6,Yes,Next Day Air,No,29,Bank Transfer,Bi-Weekly,young,14
4704,25,Male,Scarf,Apparel,52.56,Illinois,L,Silver,Spring,3.6,No,2-Day Shipping,Yes,9,Venmo,Bi-Weekly,young,14
4705,50,Male,Hat,Bags & Accessories,35.39,West Virginia,M,White,Winter,1.2,Yes,Standard,Yes,59,Credit Card,Monthly,middle_aged,30
4706,35,Male,Belt,Bags & Accessories,31.52,Texas,M,Black,Fall,4,No,Store Pickup,No,25,Cash,Weekly,adult,7
4707,41,Male,Dress,Apparel,46.65,Ohio,S,Red,Spring,1.2,Yes,2-Day Shipping,Yes,17,Cash,Quarterly,adult,90
4708,42,Male,Watch,Luxury Goods,77.66,Rhode Island,XL,Pink,Fall,2.4,Yes,Express,No,40,Venmo,Fortnightly,adult,14
4709,26,Female,Scarf,Apparel,88.78,Florida,L,Red,Winter,2.9,Yes,Free Shipping,Yes,11,PayPal,Fortnightly,young,14
4710,52,Female,Shirt,Apparel,102.17,Montana,L,Purple,Winter,4.7,Yes,Free Shipping,No,20,Credit Card,Annually,middle_aged,365
4711,37,Male,Dress,Apparel,52.72,Montana,XXL,Gold,Winter,2.9,Yes,Express,No,56,Cash,Weekly,adult,7
4712,61,Male,Hat,Bags & Accessories,47.07,Wyoming,L,Pink,Winter,2.972365196,No,2-Day Shipping,No,27,Venmo,Quarterly,senior,90
4713,59,Male,Hat,Bags & Accessories,97.49,West Virginia,S,Blue,Winter,1.5,Yes,Standard,Yes,35,Credit Card,Quarterly,senior,90
4714,62,Female,Sweater,Apparel,46.69,Louisiana,XL,Red,Summer,2.9,Yes,Next Day Air,Yes,57,Credit Card,Weekly,senior,7
4715,41,Male,Sweater,Apparel,100.25,Rhode Island,M,Turquoise,Winter,3.010953979,No,Store Pickup,No,19,Credit Card,Bi-Weekly,adult,14
4716,36,Female,Boots,Footwear,98.25,California,L,Maroon,Winter,1.8,Yes,Free Shipping,Yes,1,PayPal,Quarterly,adult,90
4717,41,Female,Skirt,Apparel,97.96,Texas,XXL,Maroon,Spring,4.4,Yes,Store Pickup,Yes,45,Debit Card,Quarterly,adult,90
4718,65,Female,Shorts,Apparel,111.06,Massachusetts,L,Black,Fall,3.1,Yes,Express,Yes,47,Venmo,Weekly,senior,7
4719,18,Female,Blouse,Apparel,38.1,New Hampshire,M,Pink,Winter,4.5,No,Standard,Yes,1,Bank Transfer,Fortnightly,young,14
4720,38,Male,Sunglasses,Luxury Goods,38.26,Kentucky,S,Gray,Summer,4.5,Yes,2-Day Shipping,Yes,43,Cash,Bi-Weekly,adult,14
4721,63,Male,Boots,Footwear,56.34,Missouri,M,Red,Winter,1.5,No,Next Day Air,Yes,45,Venmo,Weekly,senior,7
4722,61,Male,Shorts,Apparel,110.27,Kentucky,L,Yellow,Winter,3.010953979,No,Store Pickup,Yes,32,Credit Card,Weekly,senior,7
4723,35,Female,Watch,Luxury Goods,49.32,Kentucky,M,Black,Spring,3.016713881,No,Express,No,27,PayPal,Annually,adult,365
4724,21,Female,Jeans,Apparel,75.9,Illinois,M,Pink,Fall,1.3,Yes,Standard,No,14,Credit Card,Fortnightly,young,14
4725,59,Male,Hat,Bags & Accessories,39.36,Kentucky,L,Turquoise,Spring,4.1,No,Standard,No,38,Venmo,Quarterly,senior,90
4726,49,Female,Dress,Apparel,102.28,Maine,M,Purple,Summer,4.9,Yes,2-Day Shipping,Yes,35,Credit Card,Weekly,middle_aged,7
4727,67,Male,Watch,Luxury Goods,96.26,Texas,M,Violet,Fall,4.7,Yes,Store Pickup,No,43,PayPal,Bi-Weekly,senior,14
4728,46,Female,Jacket,Outerwear,53.61,Rhode Island,XL,Turquoise,Spring,1.9,Yes,Free Shipping,Yes,56,Venmo,Bi-Weekly,middle_aged,14
4729,49,Female,Jeans,Apparel,48.1,Massachusetts,M,Blue,Fall,3.010953979,No,Next Day Air,No,9,Venmo,Bi-Weekly,middle_aged,14
4730,30,Female,Shirt,Apparel,96.36,Illinois,XL,Red,Summer,4.6,No,2-Day Shipping,No,17,Venmo,Monthly,young,30
4731,46,Female,Skirt,Apparel,30.67,Oregon,L,Silver,Winter,2.3,Yes,Next Day Air,No,9,Credit Card,Fortnightly,middle_aged,14
4732,43,Female,Belt,Bags & Accessories,116.38,Missouri,XXL,Black,Summer,2.972365196,Yes,2-Day Shipping,No,16,Credit Card,Quarterly,adult,90
4733,62,Male,Shorts,Apparel,15.38,Kentucky,L,Purple,Fall,2,No,Store Pickup,No,7,Venmo,Fortnightly,senior,14
4734,63,Female,Belt,Bags & Accessories,77.56,Massachusetts,M,Black,Winter,1.9,No,Free Shipping,No,59,PayPal,Monthly,senior,30
4735,61,Male,Jeans,Apparel,58.79,Delaware,XL,Silver,Spring,3.4,No,Free Shipping,Yes,56,PayPal,Bi-Weekly,senior,14
4736,22,Male,Sweater,Apparel,82.12,Kentucky,XXL,Charcoal,Summer,2.2,Yes,Standard,No,43,PayPal,Quarterly,young,90
4737,31,Female,Shirt,Apparel,73.14,Maine,M,Green,Winter,3.010953979,Yes,Next Day Air,Yes,42,Credit Card,Monthly,young,30
4738,53,Male,Sweater,Apparel,56.02,Ohio,XXL,Gold,Spring,4.4,Yes,2-Day Shipping,Yes,38,Cash,Quarterly,middle_aged,90
4739,40,Male,Handbag,Bags & Accessories,101.17,Kentucky,L,Blue,Fall,2.2,No,2-Day Shipping,Yes,14,Debit Card,Fortnightly,adult,14
4740,64,Female,Jeans,Apparel,80.49,New York,S,Yellow,Fall,1,Yes,Next Day Air,Yes,43,Credit Card,Weekly,senior,7
4741,45,Male,Shirt,Apparel,97,Wyoming,S,Blue,Summer,2.7,No,Standard,Yes,54,PayPal,Monthly,middle_aged,30
4742,49,Female,Belt,Bags & Accessories,95.52,Missouri,L,Purple,Fall,2.8,No,Store Pickup,Yes,59,PayPal,Fortnightly,middle_aged,14
4743,68,Male,Sunglasses,Luxury Goods,38.51,Ohio,M,Silver,Summer,2.3,No,Express,Yes,56,Venmo,Quarterly,senior,90
4744,59,Female,Scarf,Apparel,19.03,Montana,L,Olive,Fall,1.7,No,Standard,Yes,12,Venmo,Bi-Weekly,senior,14
4745,43,Female,Belt,Bags & Accessories,94.99,Louisiana,XL,Red,Fall,3.4,No,2-Day Shipping,No,24,Cash,Weekly,adult,7
4746,57,Male,Belt,Bags & Accessories,18.72,Delaware,XL,Gray,Fall,4.2,No,2-Day Shipping,Yes,37,Credit Card,Fortnightly,senior,14
4747,54,Male,Dress,Apparel,43.62,Rhode Island,M,Red,Fall,1,No,Express,No,11,Bank Transfer,Weekly,middle_aged,7
4748,58,Female,Blouse,Apparel,34.56,Rhode Island,M,Purple,Winter,3.1,No,2-Day Shipping,Yes,24,Venmo,Quarterly,senior,90
4749,22,Male,Shoes,Footwear,99.39,Texas,S,Olive,Fall,4.4,No,Express,Yes,4,PayPal,Fortnightly,young,14
4750,66,Female,Coat,Outerwear,103.56,Louisiana,XL,Olive,Summer,2.982608696,Yes,Free Shipping,Yes,33,Cash,Monthly,senior,30
4751,69,Male,Blouse,Apparel,69.93,Texas,L,Maroon,Winter,3.010953979,No,Standard,No,37,Debit Card,Monthly,senior,30
4752,35,Male,Scarf,Apparel,34.18,California,L,Red,Fall,4.8,No,Store Pickup,Yes,16,PayPal,Monthly,adult,30
4753,32,Female,Boots,Footwear,54.44,Florida,S,Yellow,Winter,5,No,2-Day Shipping,Yes,15,Cash,Fortnightly,adult,14
4754,50,Female,Sweater,Apparel,109.69,New Hampshire,M,Maroon,Spring,1.9,No,Store Pickup,Yes,45,Cash,Monthly,middle_aged,30
4755,55,Female,Shoes,Footwear,62.93,New York,XXL,Maroon,Summer,4.8,Yes,Next Day Air,No,31,Bank Transfer,Bi-Weekly,middle_aged,14
4756,28,Female,Belt,Bags & Accessories,27.89,Wyoming,L,Red,Winter,3.6,No,Next Day Air,Yes,55,Debit Card,Weekly,young,7
4757,39,Male,Sweater,Apparel,43.2,Oregon,XL,Red,Fall,3.7,No,Store Pickup,Yes,12,Bank Transfer,Quarterly,adult,90
4758,32,Female,Coat,Outerwear,20.81,Montana,M,Yellow,Fall,4.8,No,Express,No,56,Bank Transfer,Monthly,adult,30
4759,41,Female,Handbag,Bags & Accessories,41.46,Florida,M,Gold,Spring,3.4,Yes,2-Day Shipping,No,38,Venmo,Monthly,adult,30
4760,55,Male,Sunglasses,Luxury Goods,59.08,Ohio,S,Maroon,Winter,4.4,Yes,Free Shipping,No,12,PayPal,Monthly,middle_aged,30
4761,65,Male,Jacket,Outerwear,87.22,Florida,XL,Red,Summer,4.7,No,Free Shipping,No,56,Cash,Weekly,senior,7
